"The temperature is 29.8°„C, humidity is 59.1%, PM2.5 is 5.2 ¶Ãg/m3, PM10 is 17.9 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 9.2 ¶Ãg/m3, CO is 1.72 ppm, the proximity to industrial areas is 6.3 km, and the population density is 319 people/km2."
"The temperature is 23.7°„C, humidity is 66.3%, PM2.5 is 9.6 ¶Ãg/m3, PM10 is 17.0 ¶Ãg/m3, NO? is 16.6 ¶Ãg/m3, SO? is 8.0 ¶Ãg/m3, CO is 1.07 ppm, the proximity to industrial areas is 11.3 km, and the population density is 516 people/km2."
"The temperature is 20.0°„C, humidity is 71.0%, PM2.5 is 15.6 ¶Ãg/m3, PM10 is 21.0 ¶Ãg/m3, NO? is 20.0 ¶Ãg/m3, SO? is 6.0 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 14.4 km, and the population density is 575 people/km2."
"The temperature is 29.3°„C, humidity is 77.9%, PM2.5 is 37.0 ¶Ãg/m3, PM10 is 47.7 ¶Ãg/m3, NO? is 29.1 ¶Ãg/m3, SO? is 15.4 ¶Ãg/m3, CO is 2.14 ppm, the proximity to industrial areas is 3.5 km, and the population density is 691 people/km2."
"The temperature is 31.5°„C, humidity is 50.3%, PM2.5 is 4.3 ¶Ãg/m3, PM10 is 14.8 ¶Ãg/m3, NO? is 20.3 ¶Ãg/m3, SO? is 12.9 ¶Ãg/m3, CO is 1.61 ppm, the proximity to industrial areas is 9.0 km, and the population density is 677 people/km2."
"The temperature is 33.8°„C, humidity is 72.5%, PM2.5 is 24.5 ¶Ãg/m3, PM10 is 36.1 ¶Ãg/m3, NO? is 26.7 ¶Ãg/m3, SO? is 7.3 ¶Ãg/m3, CO is 1.36 ppm, the proximity to industrial areas is 7.0 km, and the population density is 433 people/km2."
"The temperature is 27.8°„C, humidity is 43.3%, PM2.5 is 19.8 ¶Ãg/m3, PM10 is 24.5 ¶Ãg/m3, NO? is 12.0 ¶Ãg/m3, SO? is 4.3 ¶Ãg/m3, CO is 0.96 ppm, the proximity to industrial areas is 12.7 km, and the population density is 404 people/km2."
"The temperature is 30.1°„C, humidity is 95.4%, PM2.5 is 2.8 ¶Ãg/m3, PM10 is 10.3 ¶Ãg/m3, NO? is 21.4 ¶Ãg/m3, SO? is 13.3 ¶Ãg/m3, CO is 1.32 ppm, the proximity to industrial areas is 5.1 km, and the population density is 333 people/km2."
"The temperature is 44.2°„C, humidity is 95.3%, PM2.5 is 1.7 ¶Ãg/m3, PM10 is 26.7 ¶Ãg/m3, NO? is 33.5 ¶Ãg/m3, SO? is 24.5 ¶Ãg/m3, CO is 2.43 ppm, the proximity to industrial areas is 4.1 km, and the population density is 581 people/km2."
"The temperature is 20.7°„C, humidity is 73.0%, PM2.5 is 5.6 ¶Ãg/m3, PM10 is 14.0 ¶Ãg/m3, NO? is 12.1 ¶Ãg/m3, SO? is 5.9 ¶Ãg/m3, CO is 0.9 ppm, the proximity to industrial areas is 13.9 km, and the population density is 425 people/km2."
"The temperature is 26.6°„C, humidity is 62.2%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 5.9 ¶Ãg/m3, NO? is 16.5 ¶Ãg/m3, SO? is 2.8 ¶Ãg/m3, CO is 0.88 ppm, the proximity to industrial areas is 11.0 km, and the population density is 444 people/km2."
"The temperature is 42.2°„C, humidity is 63.3%, PM2.5 is 15.2 ¶Ãg/m3, PM10 is 38.9 ¶Ãg/m3, NO? is 23.5 ¶Ãg/m3, SO? is 24.1 ¶Ãg/m3, CO is 2.27 ppm, the proximity to industrial areas is 13.2 km, and the population density is 467 people/km2."
"The temperature is 27.4°„C, humidity is 62.4%, PM2.5 is 1.4 ¶Ãg/m3, PM10 is 4.2 ¶Ãg/m3, NO? is 17.7 ¶Ãg/m3, SO? is 3.1 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 10.9 km, and the population density is 577 people/km2."
"The temperature is 41.7°„C, humidity is 76.5%, PM2.5 is 3.2 ¶Ãg/m3, PM10 is 19.6 ¶Ãg/m3, NO? is 49.5 ¶Ãg/m3, SO? is 24.5 ¶Ãg/m3, CO is 1.92 ppm, the proximity to industrial areas is 8.2 km, and the population density is 698 people/km2."
"The temperature is 30.1°„C, humidity is 74.1%, PM2.5 is 28.6 ¶Ãg/m3, PM10 is 43.6 ¶Ãg/m3, NO? is 25.6 ¶Ãg/m3, SO? is 24.2 ¶Ãg/m3, CO is 2.19 ppm, the proximity to industrial areas is 4.7 km, and the population density is 450 people/km2."
"The temperature is 30.6°„C, humidity is 72.7%, PM2.5 is 5.2 ¶Ãg/m3, PM10 is 8.5 ¶Ãg/m3, NO? is 26.0 ¶Ãg/m3, SO? is 12.3 ¶Ãg/m3, CO is 1.1 ppm, the proximity to industrial areas is 6.1 km, and the population density is 493 people/km2."
"The temperature is 20.3°„C, humidity is 66.0%, PM2.5 is 3.3 ¶Ãg/m3, PM10 is 10.1 ¶Ãg/m3, NO? is 23.4 ¶Ãg/m3, SO? is 5.0 ¶Ãg/m3, CO is 0.81 ppm, the proximity to industrial areas is 10.8 km, and the population density is 291 people/km2."
"The temperature is 23.2°„C, humidity is 67.2%, PM2.5 is 8.0 ¶Ãg/m3, PM10 is 14.3 ¶Ãg/m3, NO? is 25.1 ¶Ãg/m3, SO? is 14.3 ¶Ãg/m3, CO is 1.57 ppm, the proximity to industrial areas is 5.4 km, and the population density is 456 people/km2."
"The temperature is 31.9°„C, humidity is 78.1%, PM2.5 is 16.7 ¶Ãg/m3, PM10 is 30.3 ¶Ãg/m3, NO? is 29.4 ¶Ãg/m3, SO? is 9.0 ¶Ãg/m3, CO is 1.76 ppm, the proximity to industrial areas is 5.3 km, and the population density is 671 people/km2."
"The temperature is 35.4°„C, humidity is 55.6%, PM2.5 is 72.1 ¶Ãg/m3, PM10 is 81.2 ¶Ãg/m3, NO? is 33.4 ¶Ãg/m3, SO? is 12.6 ¶Ãg/m3, CO is 1.71 ppm, the proximity to industrial areas is 5.0 km, and the population density is 296 people/km2."
"The temperature is 32.6°„C, humidity is 61.2%, PM2.5 is 66.7 ¶Ãg/m3, PM10 is 75.0 ¶Ãg/m3, NO? is 20.2 ¶Ãg/m3, SO? is 7.4 ¶Ãg/m3, CO is 1.86 ppm, the proximity to industrial areas is 6.3 km, and the population density is 639 people/km2."
"The temperature is 28.4°„C, humidity is 76.8%, PM2.5 is 22.0 ¶Ãg/m3, PM10 is 33.3 ¶Ãg/m3, NO? is 20.4 ¶Ãg/m3, SO? is 10.9 ¶Ãg/m3, CO is 1.46 ppm, the proximity to industrial areas is 5.8 km, and the population density is 552 people/km2."
"The temperature is 37.3°„C, humidity is 63.1%, PM2.5 is 59.5 ¶Ãg/m3, PM10 is 69.4 ¶Ãg/m3, NO? is 25.2 ¶Ãg/m3, SO? is 12.7 ¶Ãg/m3, CO is 1.48 ppm, the proximity to industrial areas is 8.3 km, and the population density is 431 people/km2."
"The temperature is 35.7°„C, humidity is 60.6%, PM2.5 is 2.9 ¶Ãg/m3, PM10 is 11.2 ¶Ãg/m3, NO? is 30.8 ¶Ãg/m3, SO? is 14.4 ¶Ãg/m3, CO is 1.36 ppm, the proximity to industrial areas is 10.0 km, and the population density is 627 people/km2."
"The temperature is 44.4°„C, humidity is 73.7%, PM2.5 is 48.6 ¶Ãg/m3, PM10 is 59.1 ¶Ãg/m3, NO? is 43.7 ¶Ãg/m3, SO? is 23.9 ¶Ãg/m3, CO is 3.15 ppm, the proximity to industrial areas is 6.3 km, and the population density is 841 people/km2."
"The temperature is 31.5°„C, humidity is 73.6%, PM2.5 is 55.0 ¶Ãg/m3, PM10 is 68.7 ¶Ãg/m3, NO? is 22.3 ¶Ãg/m3, SO? is 12.5 ¶Ãg/m3, CO is 1.35 ppm, the proximity to industrial areas is 6.2 km, and the population density is 417 people/km2."
"The temperature is 23.3°„C, humidity is 50.4%, PM2.5 is 6.4 ¶Ãg/m3, PM10 is 13.1 ¶Ãg/m3, NO? is 26.7 ¶Ãg/m3, SO? is 3.8 ¶Ãg/m3, CO is 1.13 ppm, the proximity to industrial areas is 12.3 km, and the population density is 237 people/km2."
"The temperature is 23.8°„C, humidity is 48.8%, PM2.5 is 19.9 ¶Ãg/m3, PM10 is 25.8 ¶Ãg/m3, NO? is 26.2 ¶Ãg/m3, SO? is 5.6 ¶Ãg/m3, CO is 0.83 ppm, the proximity to industrial areas is 10.4 km, and the population density is 403 people/km2."
"The temperature is 27.8°„C, humidity is 79.0%, PM2.5 is 72.5 ¶Ãg/m3, PM10 is 89.7 ¶Ãg/m3, NO? is 30.3 ¶Ãg/m3, SO? is 6.2 ¶Ãg/m3, CO is 1.81 ppm, the proximity to industrial areas is 5.2 km, and the population density is 432 people/km2."
"The temperature is 47.0°„C, humidity is 95.9%, PM2.5 is 4.5 ¶Ãg/m3, PM10 is 19.7 ¶Ãg/m3, NO? is 40.4 ¶Ãg/m3, SO? is 8.7 ¶Ãg/m3, CO is 2.69 ppm, the proximity to industrial areas is 3.2 km, and the population density is 739 people/km2."
"The temperature is 34.4°„C, humidity is 95.1%, PM2.5 is 5.1 ¶Ãg/m3, PM10 is 17.4 ¶Ãg/m3, NO? is 20.9 ¶Ãg/m3, SO? is 10.0 ¶Ãg/m3, CO is 2.06 ppm, the proximity to industrial areas is 3.7 km, and the population density is 689 people/km2."
"The temperature is 23.6°„C, humidity is 49.1%, PM2.5 is 17.4 ¶Ãg/m3, PM10 is 24.3 ¶Ãg/m3, NO? is 25.4 ¶Ãg/m3, SO? is 2.0 ¶Ãg/m3, CO is 0.91 ppm, the proximity to industrial areas is 12.3 km, and the population density is 433 people/km2."
"The temperature is 31.5°„C, humidity is 105.1%, PM2.5 is 4.6 ¶Ãg/m3, PM10 is 9.8 ¶Ãg/m3, NO? is 32.5 ¶Ãg/m3, SO? is 21.3 ¶Ãg/m3, CO is 1.9 ppm, the proximity to industrial areas is 6.2 km, and the population density is 786 people/km2."
"The temperature is 26.8°„C, humidity is 54.4%, PM2.5 is 2.0 ¶Ãg/m3, PM10 is 8.9 ¶Ãg/m3, NO? is 22.9 ¶Ãg/m3, SO? is 1.5 ¶Ãg/m3, CO is 0.96 ppm, the proximity to industrial areas is 19.2 km, and the population density is 588 people/km2."
"The temperature is 41.2°„C, humidity is 86.9%, PM2.5 is 26.7 ¶Ãg/m3, PM10 is 40.8 ¶Ãg/m3, NO? is 39.5 ¶Ãg/m3, SO? is -0.2 ¶Ãg/m3, CO is 1.62 ppm, the proximity to industrial areas is 5.6 km, and the population density is 783 people/km2."
"The temperature is 25.9°„C, humidity is 68.0%, PM2.5 is 6.0 ¶Ãg/m3, PM10 is 9.8 ¶Ãg/m3, NO? is 26.5 ¶Ãg/m3, SO? is 7.9 ¶Ãg/m3, CO is 1.15 ppm, the proximity to industrial areas is 10.8 km, and the population density is 575 people/km2."
"The temperature is 38.1°„C, humidity is 84.3%, PM2.5 is 5.4 ¶Ãg/m3, PM10 is 4.6 ¶Ãg/m3, NO? is 35.0 ¶Ãg/m3, SO? is 28.2 ¶Ãg/m3, CO is 2.68 ppm, the proximity to industrial areas is 5.1 km, and the population density is 455 people/km2."
"The temperature is 31.7°„C, humidity is 88.3%, PM2.5 is 13.1 ¶Ãg/m3, PM10 is 26.0 ¶Ãg/m3, NO? is 33.2 ¶Ãg/m3, SO? is 18.5 ¶Ãg/m3, CO is 2.09 ppm, the proximity to industrial areas is 4.5 km, and the population density is 722 people/km2."
"The temperature is 43.5°„C, humidity is 91.7%, PM2.5 is 43.6 ¶Ãg/m3, PM10 is 71.4 ¶Ãg/m3, NO? is 30.7 ¶Ãg/m3, SO? is 18.7 ¶Ãg/m3, CO is 2.92 ppm, the proximity to industrial areas is 4.7 km, and the population density is 873 people/km2."
"The temperature is 30.5°„C, humidity is 87.9%, PM2.5 is 28.4 ¶Ãg/m3, PM10 is 38.1 ¶Ãg/m3, NO? is 29.2 ¶Ãg/m3, SO? is 15.2 ¶Ãg/m3, CO is 1.76 ppm, the proximity to industrial areas is 5.0 km, and the population density is 496 people/km2."
"The temperature is 21.8°„C, humidity is 55.6%, PM2.5 is 11.2 ¶Ãg/m3, PM10 is 20.6 ¶Ãg/m3, NO? is 13.5 ¶Ãg/m3, SO? is 6.4 ¶Ãg/m3, CO is 1.05 ppm, the proximity to industrial areas is 10.8 km, and the population density is 577 people/km2."
"The temperature is 24.1°„C, humidity is 45.5%, PM2.5 is 31.0 ¶Ãg/m3, PM10 is 35.5 ¶Ãg/m3, NO? is 18.3 ¶Ãg/m3, SO? is 4.0 ¶Ãg/m3, CO is 0.91 ppm, the proximity to industrial areas is 10.4 km, and the population density is 396 people/km2."
"The temperature is 28.4°„C, humidity is 83.9%, PM2.5 is 28.4 ¶Ãg/m3, PM10 is 32.2 ¶Ãg/m3, NO? is 33.5 ¶Ãg/m3, SO? is 9.0 ¶Ãg/m3, CO is 1.74 ppm, the proximity to industrial areas is 6.0 km, and the population density is 425 people/km2."
"The temperature is 26.6°„C, humidity is 42.9%, PM2.5 is 6.1 ¶Ãg/m3, PM10 is 9.5 ¶Ãg/m3, NO? is 25.0 ¶Ãg/m3, SO? is 4.6 ¶Ãg/m3, CO is 1.02 ppm, the proximity to industrial areas is 10.7 km, and the population density is 221 people/km2."
"The temperature is 19.2°„C, humidity is 73.8%, PM2.5 is 4.1 ¶Ãg/m3, PM10 is 7.2 ¶Ãg/m3, NO? is 14.3 ¶Ãg/m3, SO? is 4.0 ¶Ãg/m3, CO is 1.1 ppm, the proximity to industrial areas is 10.7 km, and the population density is 448 people/km2."
"The temperature is 42.9°„C, humidity is 58.5%, PM2.5 is 35.8 ¶Ãg/m3, PM10 is 48.5 ¶Ãg/m3, NO? is 33.7 ¶Ãg/m3, SO? is 23.2 ¶Ãg/m3, CO is 2.0 ppm, the proximity to industrial areas is 5.7 km, and the population density is 455 people/km2."
"The temperature is 26.0°„C, humidity is 64.6%, PM2.5 is 1.1 ¶Ãg/m3, PM10 is 9.2 ¶Ãg/m3, NO? is 14.1 ¶Ãg/m3, SO? is 5.2 ¶Ãg/m3, CO is 0.72 ppm, the proximity to industrial areas is 10.1 km, and the population density is 246 people/km2."
"The temperature is 24.0°„C, humidity is 67.8%, PM2.5 is 1.3 ¶Ãg/m3, PM10 is 7.0 ¶Ãg/m3, NO? is 15.6 ¶Ãg/m3, SO? is 3.0 ¶Ãg/m3, CO is 0.98 ppm, the proximity to industrial areas is 12.1 km, and the population density is 415 people/km2."
"The temperature is 40.0°„C, humidity is 70.3%, PM2.5 is 47.8 ¶Ãg/m3, PM10 is 56.7 ¶Ãg/m3, NO? is 32.4 ¶Ãg/m3, SO? is 25.1 ¶Ãg/m3, CO is 1.71 ppm, the proximity to industrial areas is 5.5 km, and the population density is 348 people/km2."
"The temperature is 23.4°„C, humidity is 50.1%, PM2.5 is 17.0 ¶Ãg/m3, PM10 is 23.4 ¶Ãg/m3, NO? is 28.5 ¶Ãg/m3, SO? is 10.6 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 10.2 km, and the population density is 200 people/km2."
"The temperature is 22.6°„C, humidity is 46.8%, PM2.5 is 20.5 ¶Ãg/m3, PM10 is 22.9 ¶Ãg/m3, NO? is 28.3 ¶Ãg/m3, SO? is 8.7 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 10.9 km, and the population density is 518 people/km2."
"The temperature is 37.6°„C, humidity is 94.5%, PM2.5 is 17.5 ¶Ãg/m3, PM10 is 42.8 ¶Ãg/m3, NO? is 37.0 ¶Ãg/m3, SO? is 19.1 ¶Ãg/m3, CO is 2.13 ppm, the proximity to industrial areas is 3.0 km, and the population density is 602 people/km2."
"The temperature is 35.3°„C, humidity is 66.8%, PM2.5 is 25.8 ¶Ãg/m3, PM10 is 35.6 ¶Ãg/m3, NO? is 43.0 ¶Ãg/m3, SO? is 14.6 ¶Ãg/m3, CO is 1.96 ppm, the proximity to industrial areas is 4.8 km, and the population density is 666 people/km2."
"The temperature is 32.8°„C, humidity is 82.7%, PM2.5 is 4.4 ¶Ãg/m3, PM10 is 11.3 ¶Ãg/m3, NO? is 27.7 ¶Ãg/m3, SO? is 11.4 ¶Ãg/m3, CO is 1.58 ppm, the proximity to industrial areas is 5.2 km, and the population density is 322 people/km2."
"The temperature is 34.7°„C, humidity is 69.9%, PM2.5 is 29.7 ¶Ãg/m3, PM10 is 43.7 ¶Ãg/m3, NO? is 29.5 ¶Ãg/m3, SO? is 11.6 ¶Ãg/m3, CO is 1.6 ppm, the proximity to industrial areas is 6.9 km, and the population density is 398 people/km2."
"The temperature is 31.1°„C, humidity is 59.7%, PM2.5 is 29.0 ¶Ãg/m3, PM10 is 47.1 ¶Ãg/m3, NO? is 24.9 ¶Ãg/m3, SO? is 10.2 ¶Ãg/m3, CO is 2.17 ppm, the proximity to industrial areas is 4.4 km, and the population density is 822 people/km2."
"The temperature is 39.4°„C, humidity is 71.0%, PM2.5 is 0.6 ¶Ãg/m3, PM10 is 10.8 ¶Ãg/m3, NO? is 24.7 ¶Ãg/m3, SO? is 16.2 ¶Ãg/m3, CO is 1.25 ppm, the proximity to industrial areas is 5.0 km, and the population density is 441 people/km2."
"The temperature is 41.2°„C, humidity is 78.8%, PM2.5 is 30.7 ¶Ãg/m3, PM10 is 32.2 ¶Ãg/m3, NO? is 42.1 ¶Ãg/m3, SO? is 19.0 ¶Ãg/m3, CO is 2.53 ppm, the proximity to industrial areas is 5.0 km, and the population density is 635 people/km2."
"The temperature is 35.0°„C, humidity is 72.3%, PM2.5 is 38.4 ¶Ãg/m3, PM10 is 47.6 ¶Ãg/m3, NO? is 28.4 ¶Ãg/m3, SO? is 5.5 ¶Ãg/m3, CO is 1.24 ppm, the proximity to industrial areas is 7.6 km, and the population density is 640 people/km2."
"The temperature is 26.9°„C, humidity is 72.7%, PM2.5 is 7.5 ¶Ãg/m3, PM10 is 24.3 ¶Ãg/m3, NO? is 23.9 ¶Ãg/m3, SO? is 15.1 ¶Ãg/m3, CO is 1.67 ppm, the proximity to industrial areas is 5.2 km, and the population density is 454 people/km2."
"The temperature is 21.8°„C, humidity is 78.4%, PM2.5 is 17.0 ¶Ãg/m3, PM10 is 20.6 ¶Ãg/m3, NO? is 21.2 ¶Ãg/m3, SO? is 3.3 ¶Ãg/m3, CO is 0.92 ppm, the proximity to industrial areas is 10.2 km, and the population density is 203 people/km2."
"The temperature is 34.6°„C, humidity is 81.4%, PM2.5 is 21.9 ¶Ãg/m3, PM10 is 32.1 ¶Ãg/m3, NO? is 29.6 ¶Ãg/m3, SO? is 1.9 ¶Ãg/m3, CO is 1.19 ppm, the proximity to industrial areas is 6.9 km, and the population density is 512 people/km2."
"The temperature is 21.1°„C, humidity is 80.4%, PM2.5 is 3.7 ¶Ãg/m3, PM10 is 9.6 ¶Ãg/m3, NO? is 17.6 ¶Ãg/m3, SO? is 4.5 ¶Ãg/m3, CO is 1.0 ppm, the proximity to industrial areas is 11.3 km, and the population density is 333 people/km2."
"The temperature is 23.7°„C, humidity is 62.5%, PM2.5 is 3.6 ¶Ãg/m3, PM10 is 8.4 ¶Ãg/m3, NO? is 20.1 ¶Ãg/m3, SO? is 2.5 ¶Ãg/m3, CO is 0.94 ppm, the proximity to industrial areas is 10.3 km, and the population density is 314 people/km2."
"The temperature is 23.8°„C, humidity is 73.7%, PM2.5 is 14.0 ¶Ãg/m3, PM10 is 16.6 ¶Ãg/m3, NO? is 14.5 ¶Ãg/m3, SO? is 2.3 ¶Ãg/m3, CO is 1.17 ppm, the proximity to industrial areas is 10.2 km, and the population density is 606 people/km2."
"The temperature is 35.1°„C, humidity is 80.8%, PM2.5 is 47.6 ¶Ãg/m3, PM10 is 59.2 ¶Ãg/m3, NO? is 27.1 ¶Ãg/m3, SO? is 12.9 ¶Ãg/m3, CO is 1.49 ppm, the proximity to industrial areas is 6.4 km, and the population density is 611 people/km2."
"The temperature is 39.8°„C, humidity is 88.8%, PM2.5 is 39.5 ¶Ãg/m3, PM10 is 50.1 ¶Ãg/m3, NO? is 18.8 ¶Ãg/m3, SO? is 6.9 ¶Ãg/m3, CO is 1.38 ppm, the proximity to industrial areas is 6.0 km, and the population density is 418 people/km2."
"The temperature is 22.1°„C, humidity is 58.9%, PM2.5 is 4.9 ¶Ãg/m3, PM10 is 11.3 ¶Ãg/m3, NO? is 21.9 ¶Ãg/m3, SO? is 4.2 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 10.3 km, and the population density is 324 people/km2."
"The temperature is 21.9°„C, humidity is 65.2%, PM2.5 is 0.5 ¶Ãg/m3, PM10 is 2.0 ¶Ãg/m3, NO? is 15.4 ¶Ãg/m3, SO? is 4.4 ¶Ãg/m3, CO is 0.81 ppm, the proximity to industrial areas is 12.7 km, and the population density is 216 people/km2."
"The temperature is 27.1°„C, humidity is 66.8%, PM2.5 is 11.1 ¶Ãg/m3, PM10 is 15.6 ¶Ãg/m3, NO? is 16.1 ¶Ãg/m3, SO? is 5.7 ¶Ãg/m3, CO is 0.98 ppm, the proximity to industrial areas is 11.1 km, and the population density is 346 people/km2."
"The temperature is 30.9°„C, humidity is 90.8%, PM2.5 is 15.0 ¶Ãg/m3, PM10 is 29.6 ¶Ãg/m3, NO? is 29.0 ¶Ãg/m3, SO? is 8.3 ¶Ãg/m3, CO is 1.38 ppm, the proximity to industrial areas is 10.3 km, and the population density is 640 people/km2."
"The temperature is 25.7°„C, humidity is 50.4%, PM2.5 is 2.5 ¶Ãg/m3, PM10 is 14.9 ¶Ãg/m3, NO? is 33.6 ¶Ãg/m3, SO? is 10.5 ¶Ãg/m3, CO is 1.44 ppm, the proximity to industrial areas is 7.7 km, and the population density is 600 people/km2."
"The temperature is 23.6°„C, humidity is 54.1%, PM2.5 is 41.9 ¶Ãg/m3, PM10 is 48.4 ¶Ãg/m3, NO? is 23.5 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 1.02 ppm, the proximity to industrial areas is 11.2 km, and the population density is 398 people/km2."
"The temperature is 41.4°„C, humidity is 86.0%, PM2.5 is 25.7 ¶Ãg/m3, PM10 is 35.8 ¶Ãg/m3, NO? is 39.6 ¶Ãg/m3, SO? is 4.8 ¶Ãg/m3, CO is 1.99 ppm, the proximity to industrial areas is 6.1 km, and the population density is 449 people/km2."
"The temperature is 18.9°„C, humidity is 44.5%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 2.7 ¶Ãg/m3, NO? is 14.5 ¶Ãg/m3, SO? is 1.5 ¶Ãg/m3, CO is 0.92 ppm, the proximity to industrial areas is 11.5 km, and the population density is 590 people/km2."
"The temperature is 31.2°„C, humidity is 62.3%, PM2.5 is 29.1 ¶Ãg/m3, PM10 is 39.3 ¶Ãg/m3, NO? is 22.0 ¶Ãg/m3, SO? is 10.1 ¶Ãg/m3, CO is 1.51 ppm, the proximity to industrial areas is 5.2 km, and the population density is 571 people/km2."
"The temperature is 22.6°„C, humidity is 60.0%, PM2.5 is 7.4 ¶Ãg/m3, PM10 is 12.9 ¶Ãg/m3, NO? is 18.8 ¶Ãg/m3, SO? is 3.9 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 17.1 km, and the population density is 256 people/km2."
"The temperature is 40.6°„C, humidity is 76.8%, PM2.5 is 39.2 ¶Ãg/m3, PM10 is 60.7 ¶Ãg/m3, NO? is 33.0 ¶Ãg/m3, SO? is 18.6 ¶Ãg/m3, CO is 1.85 ppm, the proximity to industrial areas is 3.4 km, and the population density is 686 people/km2."
"The temperature is 43.7°„C, humidity is 84.2%, PM2.5 is 14.9 ¶Ãg/m3, PM10 is 21.4 ¶Ãg/m3, NO? is 34.1 ¶Ãg/m3, SO? is 23.9 ¶Ãg/m3, CO is 2.01 ppm, the proximity to industrial areas is 4.5 km, and the population density is 615 people/km2."
"The temperature is 30.2°„C, humidity is 96.8%, PM2.5 is 47.1 ¶Ãg/m3, PM10 is 76.3 ¶Ãg/m3, NO? is 34.5 ¶Ãg/m3, SO? is 18.7 ¶Ãg/m3, CO is 2.86 ppm, the proximity to industrial areas is 5.8 km, and the population density is 582 people/km2."
"The temperature is 26.3°„C, humidity is 63.5%, PM2.5 is 5.1 ¶Ãg/m3, PM10 is 10.9 ¶Ãg/m3, NO? is 14.6 ¶Ãg/m3, SO? is 6.4 ¶Ãg/m3, CO is 1.13 ppm, the proximity to industrial areas is 15.9 km, and the population density is 593 people/km2."
"The temperature is 22.9°„C, humidity is 67.6%, PM2.5 is 4.0 ¶Ãg/m3, PM10 is 9.7 ¶Ãg/m3, NO? is 24.3 ¶Ãg/m3, SO? is 5.6 ¶Ãg/m3, CO is 0.9 ppm, the proximity to industrial areas is 13.6 km, and the population density is 422 people/km2."
"The temperature is 29.0°„C, humidity is 46.0%, PM2.5 is 20.3 ¶Ãg/m3, PM10 is 26.8 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 5.7 ¶Ãg/m3, CO is 0.72 ppm, the proximity to industrial areas is 10.6 km, and the population density is 505 people/km2."
"The temperature is 37.5°„C, humidity is 92.0%, PM2.5 is 29.0 ¶Ãg/m3, PM10 is 38.5 ¶Ãg/m3, NO? is 33.0 ¶Ãg/m3, SO? is 25.2 ¶Ãg/m3, CO is 1.86 ppm, the proximity to industrial areas is 8.1 km, and the population density is 339 people/km2."
"The temperature is 27.9°„C, humidity is 45.8%, PM2.5 is 1.7 ¶Ãg/m3, PM10 is 4.8 ¶Ãg/m3, NO? is 16.1 ¶Ãg/m3, SO? is 2.4 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 11.8 km, and the population density is 486 people/km2."
"The temperature is 24.0°„C, humidity is 39.1%, PM2.5 is 5.1 ¶Ãg/m3, PM10 is 14.0 ¶Ãg/m3, NO? is 14.8 ¶Ãg/m3, SO? is 2.0 ¶Ãg/m3, CO is 1.02 ppm, the proximity to industrial areas is 10.1 km, and the population density is 242 people/km2."
"The temperature is 40.5°„C, humidity is 100.2%, PM2.5 is 65.0 ¶Ãg/m3, PM10 is 81.4 ¶Ãg/m3, NO? is 39.1 ¶Ãg/m3, SO? is 17.1 ¶Ãg/m3, CO is 1.6 ppm, the proximity to industrial areas is 5.9 km, and the population density is 553 people/km2."
"The temperature is 26.3°„C, humidity is 64.3%, PM2.5 is 73.4 ¶Ãg/m3, PM10 is 81.3 ¶Ãg/m3, NO? is 11.9 ¶Ãg/m3, SO? is 3.4 ¶Ãg/m3, CO is 0.87 ppm, the proximity to industrial areas is 10.2 km, and the population density is 390 people/km2."
"The temperature is 23.5°„C, humidity is 75.8%, PM2.5 is 3.8 ¶Ãg/m3, PM10 is 7.7 ¶Ãg/m3, NO? is 21.1 ¶Ãg/m3, SO? is 6.9 ¶Ãg/m3, CO is 0.82 ppm, the proximity to industrial areas is 16.9 km, and the population density is 258 people/km2."
"The temperature is 43.9°„C, humidity is 80.9%, PM2.5 is 4.6 ¶Ãg/m3, PM10 is 15.6 ¶Ãg/m3, NO? is 37.6 ¶Ãg/m3, SO? is 21.9 ¶Ãg/m3, CO is 2.05 ppm, the proximity to industrial areas is 5.4 km, and the population density is 387 people/km2."
"The temperature is 33.3°„C, humidity is 73.0%, PM2.5 is 7.0 ¶Ãg/m3, PM10 is 23.0 ¶Ãg/m3, NO? is 24.2 ¶Ãg/m3, SO? is 6.6 ¶Ãg/m3, CO is 1.83 ppm, the proximity to industrial areas is 9.1 km, and the population density is 734 people/km2."
"The temperature is 22.9°„C, humidity is 51.6%, PM2.5 is 3.3 ¶Ãg/m3, PM10 is 7.0 ¶Ãg/m3, NO? is 12.3 ¶Ãg/m3, SO? is 5.8 ¶Ãg/m3, CO is 0.88 ppm, the proximity to industrial areas is 12.0 km, and the population density is 349 people/km2."
